stage,epoch,train_loss,train_acc,val_loss,val_acc,best_val_acc,batch_size,accumulation
after_block6,11,0.8357377107993545,77.26527211331842,0.7610941831670914,78.36515701436011,78.36515701436011,128,1
after_block6,12,0.8159299696897544,77.85554532298382,0.7516263850728138,78.68865393719426,78.68865393719426,128,1
after_block6,13,0.8008169200087578,78.29496118931719,0.7464667531393183,78.76755562569039,78.76755562569039,128,1
after_block6,14,0.793206396983997,78.54229706617551,0.740904337603229,78.96480984693072,78.96480984693072,128,1
after_block6,15,0.790668817616312,78.55808446257072,0.7366950837373546,79.0673820419757,79.0673820419757,128,1
after_block6,16,0.7811835902383263,78.7063105731702,0.7339706046170799,79.28041660091526,79.28041660091526,128,1
after_block6,17,0.7694709209236708,79.13607858615094,0.7319239074167664,79.33564778286255,79.33564778286255,128,1
after_block6,18,0.7678660301374238,79.25097574880498,0.7298076413530684,79.28830676976487,79.33564778286255,128,1
after_block6,19,0.7575259944877463,79.47199929833793,0.7290625180170253,79.29619693861449,79.33564778286255,128,1
after_block6,20,0.7649969376430529,79.38253738543175,0.7287968010561539,79.31197727631371,79.33564778286255,128,1
after_block9,1,1.4792104173824305,69.16809191773012,0.6998104487041842,82.3733627899637,82.3733627899637,128,1
after_block9,2,0.6766575362553425,82.10586326360567,0.4875961509585399,86.16853400662774,86.16853400662774,128,1
after_block9,3,0.5566080476910128,84.72744814278823,0.43825501479127343,87.15480511282941,87.15480511282941,128,1
after_block9,4,0.5066214985483201,86.00447309564531,0.4168458637311591,87.58876439955814,87.58876439955814,128,1
after_block9,5,0.48055461204214556,86.68947068368198,0.40155600669990865,88.25153858292568,88.25153858292568,128,1
after_block9,6,0.45546159895136706,87.38060781476122,0.3992687829270317,88.24364841407606,88.25153858292568,128,1
after_block9,7,0.44338197067307417,87.45779064158225,0.3898843663224516,88.63815685655673,88.63815685655673,128,1
after_block9,8,0.4307067212394856,88.13752576415384,0.3860862825088778,88.73283888275209,88.73283888275209,128,1
after_block9,9,0.420162019230674,88.28136648686576,0.37780973733327394,88.9143127662932,88.9143127662932,128,1
after_block9,10,0.40800161299326804,88.56466254440205,0.37567593333885574,88.93009310399242,88.93009310399242,128,1
after_block9,11,0.40450686683771053,88.8146296539929,0.3757096535591028,88.9143127662932,88.93009310399242,128,1
after_block9,12,0.39298211433137503,88.99881594527037,0.36932612187820635,89.26148019567619,89.26148019567619,128,1
after_block9,13,0.38696572848674954,89.37245099329036,0.3686878146180148,89.19046867602967,89.26148019567619,128,1
after_block9,14,0.37838994768718426,89.5031355523396,0.3659221798684745,89.58497711851034,89.58497711851034,128,1
after_block9,15,0.378881895760405,89.49173354383196,0.36289460034104803,89.27726053337541,89.58497711851034,128,1
after_block9,16,0.37284868797445403,89.6890759987721,0.3621508270779562,89.46662458576614,89.58497711851034,128,1
after_block9,17,0.36702008816838627,89.84519580756918,0.3609603745940734,89.4429540792173,89.58497711851034,128,1
after_block9,18,0.36666026505096927,89.94605972898303,0.3608143679140418,89.4981852611646,89.58497711851034,128,1
after_block9,19,0.35768987507965044,90.07762136560979,0.3598935958882772,89.52185576771343,89.58497711851034,128,1
