threshold,final_accuracy,after_layer1_isolated_accuracy,after_layer1_rate,after_layer1_accuracy,after_layer2_isolated_accuracy,after_layer2_rate,after_layer2_accuracy,after_layer3_isolated_accuracy,after_layer3_rate,after_layer3_accuracy,after_layer1_sequential_rate,after_layer1_sequential_accuracy,after_layer2_sequential_rate,after_layer2_sequential_accuracy,after_layer3_sequential_rate,after_layer3_sequential_accuracy,final_rate,overall_accuracy
0.55,99.62962962962963,72.96296296296296,0.7407407407407407,50.0,80.74074074074075,36.2962962962963,97.95918367346938,96.66666666666667,85.55555555555556,99.13419913419914,0.7407407407407407,50.0,35.55555555555556,98.95833333333333,49.629629629629626,99.25373134328358,14.074074074074074,98.51851851851852
0.56,99.62962962962963,72.96296296296296,0.0,0.0,80.74074074074075,33.7037037037037,97.8021978021978,96.66666666666667,84.44444444444444,99.12280701754386,0.0,0.0,33.7037037037037,97.8021978021978,51.111111111111114,99.27536231884058,15.185185185185185,98.51851851851852
0.57,99.62962962962963,72.96296296296296,0.0,0.0,80.74074074074075,31.11111111111111,97.61904761904762,96.66666666666667,82.96296296296296,99.55357142857143,0.0,0.0,31.11111111111111,97.61904761904762,52.22222222222222,100.0,16.666666666666668,98.88888888888889
0.58,99.62962962962963,72.96296296296296,0.0,0.0,80.74074074074075,30.0,97.53086419753086,96.66666666666667,82.22222222222223,99.54954954954955,0.0,0.0,30.0,97.53086419753086,52.592592592592595,100.0,17.40740740740741,98.88888888888889
0.59,99.62962962962963,72.96296296296296,0.0,0.0,80.74074074074075,28.51851851851852,98.7012987012987,96.66666666666667,80.37037037037037,99.53917050691244,0.0,0.0,28.51851851851852,98.7012987012987,51.851851851851855,100.0,19.62962962962963,99.25925925925925
0.6,99.62962962962963,72.96296296296296,0.0,0.0,80.74074074074075,27.77777777777778,98.66666666666667,96.66666666666667,80.0,99.53703703703704,0.0,0.0,27.77777777777778,98.66666666666667,52.22222222222222,100.0,20.0,99.25925925925925
0.61,99.62962962962963,72.96296296296296,0.0,0.0,80.74074074074075,25.555555555555557,98.55072463768116,96.66666666666667,78.14814814814815,99.5260663507109,0.0,0.0,25.555555555555557,98.55072463768116,52.592592592592595,100.0,21.85185185185185,99.25925925925925
0.62,99.62962962962963,72.96296296296296,0.0,0.0,80.74074074074075,24.074074074074073,98.46153846153847,96.66666666666667,77.77777777777777,99.52380952380952,0.0,0.0,24.074074074074073,98.46153846153847,53.7037037037037,100.0,22.22222222222222,99.25925925925925
0.63,99.62962962962963,72.96296296296296,0.0,0.0,80.74074074074075,21.48148148148148,98.27586206896552,96.66666666666667,76.29629629629629,100.0,0.0,0.0,21.48148148148148,98.27586206896552,55.18518518518518,100.0,23.333333333333332,99.25925925925925
0.64,99.62962962962963,72.96296296296296,0.0,0.0,80.74074074074075,17.40740740740741,97.87234042553192,96.66666666666667,74.81481481481481,100.0,0.0,0.0,17.40740740740741,97.87234042553192,57.77777777777778,100.0,24.814814814814813,99.25925925925925
0.65,99.62962962962963,72.96296296296296,0.0,0.0,80.74074074074075,14.444444444444445,97.43589743589743,96.66666666666667,73.33333333333333,100.0,0.0,0.0,14.444444444444445,97.43589743589743,59.25925925925926,100.0,26.296296296296298,99.25925925925925
0.66,99.62962962962963,72.96296296296296,0.0,0.0,80.74074074074075,12.962962962962964,97.14285714285714,96.66666666666667,70.0,100.0,0.0,0.0,12.962962962962964,97.14285714285714,57.407407407407405,100.0,29.62962962962963,99.25925925925925
0.67,99.62962962962963,72.96296296296296,0.0,0.0,80.74074074074075,12.222222222222221,96.96969696969697,96.66666666666667,68.88888888888889,100.0,0.0,0.0,12.222222222222221,96.96969696969697,57.03703703703704,100.0,30.74074074074074,99.25925925925925
0.68,99.62962962962963,72.96296296296296,0.0,0.0,80.74074074074075,10.74074074074074,100.0,96.66666666666667,67.4074074074074,100.0,0.0,0.0,10.74074074074074,100.0,56.666666666666664,100.0,32.592592592592595,99.62962962962963
0.69,99.62962962962963,72.96296296296296,0.0,0.0,80.74074074074075,8.88888888888889,100.0,96.66666666666667,64.81481481481481,100.0,0.0,0.0,8.88888888888889,100.0,55.925925925925924,100.0,35.18518518518518,99.62962962962963
0.7,99.62962962962963,72.96296296296296,0.0,0.0,80.74074074074075,7.037037037037037,100.0,96.66666666666667,61.851851851851855,100.0,0.0,0.0,7.037037037037037,100.0,54.81481481481482,100.0,38.148148148148145,99.62962962962963
0.71,99.62962962962963,72.96296296296296,0.0,0.0,80.74074074074075,6.296296296296297,100.0,96.66666666666667,60.0,100.0,0.0,0.0,6.296296296296297,100.0,53.7037037037037,100.0,40.0,99.62962962962963
0.72,99.62962962962963,72.96296296296296,0.0,0.0,80.74074074074075,4.444444444444445,100.0,96.66666666666667,58.148148148148145,100.0,0.0,0.0,4.444444444444445,100.0,53.7037037037037,100.0,41.851851851851855,99.62962962962963
0.73,99.62962962962963,72.96296296296296,0.0,0.0,80.74074074074075,2.2222222222222223,100.0,96.66666666666667,55.55555555555556,100.0,0.0,0.0,2.2222222222222223,100.0,53.333333333333336,100.0,44.44444444444444,99.62962962962963
0.74,99.62962962962963,72.96296296296296,0.0,0.0,80.74074074074075,0.7407407407407407,100.0,96.66666666666667,55.55555555555556,100.0,0.0,0.0,0.7407407407407407,100.0,54.81481481481482,100.0,44.44444444444444,99.62962962962963
0.75,99.62962962962963,72.96296296296296,0.0,0.0,80.74074074074075,0.0,0.0,96.66666666666667,55.18518518518518,100.0,0.0,0.0,0.0,0.0,55.18518518518518,100.0,44.81481481481482,99.62962962962963
0.76,99.62962962962963,72.96296296296296,0.0,0.0,80.74074074074075,0.0,0.0,96.66666666666667,54.81481481481482,100.0,0.0,0.0,0.0,0.0,54.81481481481482,100.0,45.18518518518518,99.62962962962963
0.77,99.62962962962963,72.96296296296296,0.0,0.0,80.74074074074075,0.0,0.0,96.66666666666667,52.96296296296296,100.0,0.0,0.0,0.0,0.0,52.96296296296296,100.0,47.03703703703704,99.62962962962963
0.78,99.62962962962963,72.96296296296296,0.0,0.0,80.74074074074075,0.0,0.0,96.66666666666667,51.111111111111114,100.0,0.0,0.0,0.0,0.0,51.111111111111114,100.0,48.888888888888886,99.62962962962963
0.79,99.62962962962963,72.96296296296296,0.0,0.0,80.74074074074075,0.0,0.0,96.66666666666667,48.51851851851852,100.0,0.0,0.0,0.0,0.0,48.51851851851852,100.0,51.48148148148148,99.62962962962963
0.8,99.62962962962963,72.96296296296296,0.0,0.0,80.74074074074075,0.0,0.0,96.66666666666667,44.074074074074076,100.0,0.0,0.0,0.0,0.0,44.074074074074076,100.0,55.925925925925924,99.62962962962963
0.81,99.62962962962963,72.96296296296296,0.0,0.0,80.74074074074075,0.0,0.0,96.66666666666667,41.111111111111114,100.0,0.0,0.0,0.0,0.0,41.111111111111114,100.0,58.888888888888886,99.62962962962963
0.82,99.62962962962963,72.96296296296296,0.0,0.0,80.74074074074075,0.0,0.0,96.66666666666667,37.77777777777778,100.0,0.0,0.0,0.0,0.0,37.77777777777778,100.0,62.22222222222222,99.62962962962963
0.83,99.62962962962963,72.96296296296296,0.0,0.0,80.74074074074075,0.0,0.0,96.66666666666667,34.44444444444444,100.0,0.0,0.0,0.0,0.0,34.44444444444444,100.0,65.55555555555556,99.62962962962963
0.84,99.62962962962963,72.96296296296296,0.0,0.0,80.74074074074075,0.0,0.0,96.66666666666667,28.51851851851852,100.0,0.0,0.0,0.0,0.0,28.51851851851852,100.0,71.48148148148148,99.62962962962963
0.85,99.62962962962963,72.96296296296296,0.0,0.0,80.74074074074075,0.0,0.0,96.66666666666667,24.444444444444443,100.0,0.0,0.0,0.0,0.0,24.444444444444443,100.0,75.55555555555556,99.62962962962963
