stage,epoch,train_loss,train_acc,val_loss,val_acc,best_val_acc
after_layer3_block20,15,1.5246120044255422,60.87561343174002,2.294401067352295,58.26,59.92
after_layer3_block20,16,1.5089393376769733,61.23884230457127,2.1789033526897432,59.52,59.92
after_layer3_block20,17,1.504659337300763,61.364813168978706,2.031562219905853,58.8,59.92
after_layer3_block20,18,1.4985205550158593,61.55338305189536,1.8628235480010509,59.96,59.96
after_layer3_block20,19,1.4886608734543225,61.9722554967348,1.8411817763328553,59.46,59.96
after_layer3_block20,20,1.4886710647692971,62.019397967463966,1.7662362677574157,59.38,59.96
after_layer3_block20,21,1.4740299062965836,62.21801460643765,2.057247041511536,60.38,60.38
after_layer3_block20,22,1.4704372648114172,62.2612929402218,1.783147709658742,58.94,60.38
after_layer3_block20,23,1.4661470678085806,62.39344642374126,1.7360336035251618,61.14,61.14
after_layer3_block20,24,1.4647282886299682,62.53641949070675,1.897218154335022,59.96,61.14
after_layer3_block20,25,1.4582134382365186,62.56810541365586,1.9127841943264008,62.12,62.12
after_layer3_block20,26,1.4621655240494298,62.595927199659954,1.7415749556303024,60.72,62.12
after_layer3_block20,27,1.451120948514198,62.80845473163569,1.9070175692558289,59.68,62.12
after_layer3_block20,28,1.4401908237684722,63.10599327640172,2.084541645812988,61.2,62.12
after_layer3_block20,29,1.4542261936264838,63.04107577572549,1.9398429874897003,60.38,62.12
after_layer3_block20,30,1.4329774605315344,63.302291433208396,1.6977359749794005,60.96,62.12
after_layer3_block20,31,1.4334727912612666,63.227327176475136,2.320125472521782,60.16,62.12
after_layer3_block20,32,1.430319250701886,63.24896634336721,2.3253569764614106,60.88,62.12
after_layer3_block20,33,1.4297611133941446,63.418215541558794,2.218144065260887,59.92,62.12
after_layer3_block20,34,1.4291214787940245,63.39966768422273,2.2742658654212953,59.64,62.12
after_layer3_block20,35,1.4166259230912903,63.68406816337571,2.219845243835449,61.04,62.12
after_layer3_block20,36,1.4211618436138755,63.75362262838595,2.1253874724388124,61.46,62.12
after_layer3_block20,37,1.4196533906744946,63.697206228988755,1.8399461488723754,62.38,62.38
after_layer3_block20,38,1.421847068280911,63.73430194366088,2.2987891378879546,59.96,62.38
after_layer3_block20,39,1.422392923819318,63.891185903628426,1.912636716079712,60.36,62.38
after_layer3_block20,40,1.419038017082907,63.72734649715986,1.9935655191421509,61.28,62.38
after_layer3_block20,41,1.411233896819281,63.975424089029715,1.8574142261505127,59.1,62.38
after_layer3_block20,42,1.4175625148984572,63.84017929595425,1.7030220631599426,62.02,62.38
after_layer3_block20,43,1.4114300739931458,63.98083388075273,2.2347028692245483,61.08,62.38
after_layer3_block20,44,1.412306833679025,63.95996754124966,2.002323268342018,61.06,62.38
after_layer3_block20,45,1.4113377452168445,63.966150160361686,2.197881581199169,61.04,62.38
after_layer3_block20,46,1.402152530429048,64.14621894199931,1.7714041947513819,60.46,62.38
after_layer3_block20,47,1.4000263635607073,64.16708528150238,1.8691715837955474,61.22,62.38
after_layer3_block20,48,1.4043245489268699,64.14621894199931,1.9252831753253936,61.86,62.38
after_layer3_block20,49,1.398882995890366,64.09366667954713,2.0147023654699328,60.7,62.38
after_layer3_block20,50,1.4032615032330185,64.24436802040265,1.7457528781235219,61.96,62.38
after_layer3_block20,51,1.390881993893222,64.5774566250628,1.9817051964759826,62.24,62.38
after_layer3_block20,52,1.398731008942803,64.45380424282237,1.921466089427471,61.22,62.38
after_layer3_block20,53,1.3879161425658357,64.53572394605665,2.20806059615612,61.78,62.38
after_layer3_block20,54,1.39421116141163,64.4669423084354,2.1692268336772917,60.44,62.38
after_layer3_block20,55,1.3959543538464843,64.32474206885892,1.90907563508749,62.16,62.38
after_layer3_block20,56,1.3704894258008729,64.89431585455388,2.0000844291210176,61.34,62.38
after_layer3_block20,57,1.3929776087376236,64.54731635689168,1.8870044976711273,62.38,62.38
after_layer3_block20,58,1.386739299347911,64.66942308435411,1.8340227560520173,61.9,62.38
after_layer3_block20,59,1.3886249212177824,64.62382626840295,2.0488290947914125,62.64,62.64
after_layer3_block20,60,1.3840149837223998,64.81007766915259,1.7259234534740449,61.42,62.64
after_layer3_block20,61,1.3856584139762778,64.77452760925847,1.890836138010025,62.06,62.64
after_layer3_block20,62,1.3877693365417947,64.70188183469222,1.7329048303604127,62.2,62.64
after_layer3_block20,63,1.3877072235039836,64.637737161405,1.7322155750751496,62.22,62.64
after_layer3_block20,64,1.3909962312723496,64.65164805440705,1.7827524136543274,60.92,62.64
after_layer3_block20,65,1.381594118896364,64.85799296727076,1.8787367388963698,61.42,62.64
after_layer3_block20,66,1.3935474178734757,64.63928281618301,1.8497671261817217,61.26,62.64
after_layer3_block20,67,1.3795367367102975,64.91131805711194,1.9772436829209328,61.78,62.64
after_layer3_block20,68,1.3722579399443717,65.13621082731171,2.1465799053668975,61.24,62.64
after_layer3_block20,69,1.3811966664649507,64.91750067622397,2.215560709118843,61.92,62.64
after_layer3_block20,70,1.3811298218239239,64.81857877043163,2.1600811478614808,61.94,62.64
after_layer3_block20,71,1.3791788903761926,64.95846052784111,1.9488743749618531,63.12,63.12
after_layer3_block20,72,1.3773195975078967,65.06742918969049,2.099969395697117,61.42,63.12
after_layer3_block20,73,1.3774954941602646,65.11843579736465,2.1957435839533805,62.72,63.12
after_layer3_block20,74,1.374598427888272,65.15089454770278,2.2383066699028014,62.26,63.12
after_layer3_block20,75,1.3768301112578398,65.0983422852506,2.1647623062908647,59.92,63.12
after_layer3_block20,76,1.377329566068851,65.1872174349859,2.0691081218242644,63.34,63.34
after_layer3_block20,77,1.368692702293359,65.09447814830557,2.718820843076706,60.7,63.34
after_layer3_block20,78,1.3758865956550008,65.03960740368639,2.0425424524188043,62.96,63.34
after_layer3_block20,79,1.38070519258298,65.07979442791452,2.2403249955534936,61.88,63.34
after_layer3_block20,80,1.3694118769498027,65.29927740639128,3.669146433210373,61.28,63.34
after_layer3_block20,81,1.376739241776628,65.11070752347463,2.4187390143632888,61.64,63.34
after_layer3_block20,82,1.369964713413503,65.31550678156034,2.011399599778652,62.02,63.34
after_layer3_block20,83,1.3745296169015528,65.24363383438309,1.757442663049698,62.88,63.34
after_layer3_block20,84,1.3688925512764092,65.29232195989026,2.3975597806453703,61.28,63.34
after_layer3_block20,85,1.3718121140102426,65.2474979713281,1.8615932153701782,61.58,63.34
after_layer3_block20,86,1.3714812910479866,65.22972294138104,1.8147495185852052,61.4,63.34
after_layer3_block20,87,1.3755888351089016,65.22431314965803,1.8106913173437118,62.12,63.34
after_layer3_block20,88,1.3724258460983425,65.26295451910816,1.7728915699005128,62.72,63.34
after_layer3_block20,89,1.3657496639416287,65.38815255612658,2.0253393578350543,61.32,63.34
after_layer3_block20,90,1.363128763841023,65.40670041346266,1.8718695218205452,60.92,63.34
after_layer3_block20,91,1.3552627524755079,65.43297654468874,2.027944694298506,60.76,63.34
after_layer3_block20,92,1.370166203618128,65.30623285289231,1.793337640476227,62.78,63.34
after_layer3_block20,93,1.36816767039985,65.2753197573322,1.8154522119045258,61.86,63.34
after_layer3_block20,94,1.364781253093444,65.40129062173963,2.2184747618675233,61.66,63.34
after_layer3_block20,95,1.3632075438659201,65.5365354148151,2.1380831521511077,61.08,63.34
after_layer3_block20,96,1.3665673042956854,65.34796553189845,2.1580794375419616,63.1,63.34
after_layer3_block20,97,1.362680009131021,65.56203871865219,1.8344232877254487,62.58,63.34
after_layer3_block20,98,1.3612785843094062,65.54271803392712,1.7092769822835923,62.22,63.34
after_layer3_block20,99,1.3623834498970866,65.52648865875807,1.883871869468689,60.88,63.34
after_layer3_block20,100,1.3670109427976223,65.4778005332509,2.3967712989091874,62.46,63.34
after_layer4,1,1.2357550926253456,74.48433092468797,0.9728263679385185,74.3,74.3
after_layer4,2,0.6871045661560373,82.29529734533791,0.9972523078918457,75.2,75.2
after_layer4,3,0.5740519546021579,84.77684609142548,1.094943680369854,75.1,75.2
after_layer4,4,0.5208975598671516,86.00255033038371,0.9787882897853851,75.56,75.56
after_layer4,5,0.4820442792250304,86.89207465512578,1.0008048369646072,75.24,75.56
after_layer4,6,0.46080955908487264,87.46628540515476,1.053845754235983,75.4,75.56
after_layer4,7,0.4382020139904727,87.9709416901735,1.233361486452818,75.18,75.56
after_layer4,8,0.431934690706245,88.01267436917965,1.0336637560844422,75.22,75.56
after_layer4,9,0.41197213496245744,88.63402758993779,1.1444164661496878,75.08,75.56
after_layer4,10,0.40931318217135687,88.6077514587117,1.1605790492624044,75.12,75.56
after_layer4,11,0.3954691267648313,88.98720970671201,1.2380275766074658,74.22,75.56
after_layer4,12,0.39058202302775125,89.13713822017853,1.4400775979042053,74.92,75.56
after_layer4,13,0.38577264277550577,89.2198307508018,1.637804953557253,74.72,75.56
after_layer4,14,0.3838102765319438,89.25383515591793,1.2741905404999851,74.54,75.56
after_layer4,15,0.3804482182131065,89.35198423432126,1.2316160826027394,74.48,75.56
after_layer4,16,0.371969028802618,89.51350515862282,1.2785360113918782,74.6,75.56
after_layer4,17,0.3727394356499675,89.4509061401136,1.1246748848676682,74.6,75.56
after_layer4,18,0.36943134426715923,89.57069438540901,1.2422589042186738,74.56,75.56
after_layer4,19,0.36746191546741824,89.566830248464,1.1754121786355973,74.5,75.56
after_layer4,20,0.36315915013392375,89.81258935816685,1.3697390802770852,74.68,75.56
after_layer4,21,0.35554085361233884,89.92233084740523,1.4474626034498215,74.6,75.56
after_layer4,22,0.35655868217908154,89.87905251362108,1.295952795612812,74.54,75.56
after_layer4,23,0.35803274282085606,89.90455581745817,1.4446268503040076,74.62,75.56
after_layer4,24,0.35367231415577843,89.95788090729936,2.192382183754444,73.94,75.56
after_layer4,25,0.35490002153765415,89.9455156690753,1.2965492010354995,74.8,75.56
after_layer4,26,0.3546828250252273,89.92233084740523,1.253762903356552,74.58,75.56
after_layer4,27,0.3478087794603845,90.10549093859886,1.4092628441296517,74.58,75.56
after_layer4,28,0.3515601013869322,89.96638200857838,1.4892943184047938,74.14,75.56
after_layer4,29,0.34648490039471,90.13331272460296,1.5641605591580272,74.04,75.56
after_layer4,30,0.3495595715160076,90.0583484678697,1.293599923595786,74.68,75.56
after_layer4,31,0.34971148335006413,90.07457784303875,1.2935076294027268,74.0,75.56
after_layer4,32,0.3453574264992462,90.24923683295336,1.2512136008262633,74.78,75.56
after_layer4,33,0.3453714738351318,90.15881602844004,1.340062736532092,74.46,75.56
after_layer4,34,0.34329768747150025,90.08462459909579,1.3039689879834653,74.42,75.56
after_layer4,35,0.3426621225157156,90.27396730940144,1.3728074604719878,74.02,75.56
after_layer4,36,0.33727126663096646,90.42775995981297,1.4165759268045426,74.24,75.56
after_layer4,37,0.3382840229958322,90.30565323235055,2.1041921848356724,73.62,75.56
after_layer4,38,0.33635131328315704,90.47335677576413,1.4244339286208152,74.14,75.56
after_layer4,39,0.33976588042171435,90.29560647629351,1.3851826323270797,73.94,75.56
after_layer4,40,0.3342173489385956,90.433942578925,1.3241431581541896,74.1,75.56
after_layer4,41,0.3403131272302786,90.29637930368253,1.4321081377029419,74.12,75.56
after_layer4,42,0.3343239666535426,90.48108504965415,1.382001613998413,74.16,75.56
after_layer4,43,0.33250981857282924,90.4625371923181,1.3570907653272153,74.18,75.56
after_layer4,44,0.3344655339620393,90.41539472158894,1.3886606368124486,74.56,75.56
after_layer4,45,0.3359454321858503,90.41848603114494,1.4941020555853843,74.4,75.56
after_layer4,46,0.3363974561501592,90.435488233703,1.6304993221998214,73.78,75.56
after_layer4,47,0.3365867485819582,90.45790022798408,1.3618124293923377,73.98,75.56
after_layer4,48,0.3268223322081812,90.73998222497005,1.5566450132846832,73.5,75.56
after_layer4,49,0.33093171742914207,90.53750144905135,2.0063627914309503,73.4,75.56
after_layer4,50,0.33736807030134663,90.33656632791066,1.3235154040157795,74.48,75.56
after_layer4,51,0.3347266044271771,90.52900034777232,1.5476505787611008,74.22,75.56
after_layer4,52,0.33565332693922645,90.42389582286796,1.3815087461136282,74.58,75.56
after_layer4,53,0.3284227792872791,90.63333204528769,1.5472427818357946,74.34,75.56
after_layer4,54,0.33098435257943154,90.55373082422041,1.4923758554726838,73.92,75.56
after_layer4,55,0.3344545113477932,90.47799374009814,1.465191130876541,74.24,75.56
after_layer4,56,0.3287240758256679,90.58387109239152,1.5419501409828662,73.96,75.56
after_layer4,57,0.3292776880402843,90.57382433633448,1.370596716466546,74.18,75.56
after_layer4,58,0.32952431557264084,90.60164612233858,1.4616839442431926,74.26,75.56
after_layer4,59,0.332318722956921,90.51663510954828,1.506399396173656,74.14,75.56
after_layer4,60,0.33297553222465653,90.434715406314,1.5872773103319109,73.96,75.56
after_layer4,61,0.3315061204109795,90.53595579427335,1.484108076094836,74.32,75.56
after_layer4,62,0.3273951955008642,90.6928397542409,1.4659137505292892,74.1,75.56
after_layer4,63,0.33329994973894883,90.50736118088025,1.5802954706430434,74.28,75.56
after_layer4,64,0.3277706686148361,90.65651686695776,1.5276842118740082,74.08,75.56
after_layer4,65,0.32638489379641067,90.72452567719,1.3382440073370934,74.26,75.56
after_layer4,66,0.3279551986016604,90.61401136056261,1.4834497586548328,74.2,75.56
after_layer4,67,0.32706077306157927,90.73379960585802,1.4395198977708816,74.26,75.56
after_layer4,68,0.3241194002076663,90.71757023068898,2.191857875084877,74.16,75.56
after_layer4,69,0.3260032612657228,90.56841454461146,1.499549727755785,74.16,75.56
after_layer4,70,0.32163881694355245,90.8396769581514,1.6353456444978713,73.9,75.56
after_layer4,71,0.3285044031570157,90.65728969434677,1.443306025671959,74.28,75.56
after_layer4,72,0.3214807600708832,90.7817149039762,2.1037440432786942,73.96,75.56
after_layer4,73,0.3318792282620631,90.53827427644036,1.5493918826639652,74.0,75.56
after_layer4,74,0.32929664640044487,90.61710267011863,1.680781514620781,73.88,75.56
after_layer4,75,0.3239707836513703,90.75080180841609,1.5902623890399934,73.82,75.56
after_layer4,76,0.3254920793803113,90.77553228486417,1.6457951230853796,74.1,75.56
after_layer4,77,0.3252204743459423,90.74925615363809,1.7889558259785174,73.86,75.56
after_layer4,78,0.32449493924167133,90.71447892113297,1.7571222373962403,73.74,75.56
after_layer4,79,0.3259109862434647,90.77012249314116,1.727735133743286,74.6,75.56
after_layer4,80,0.3272053478416305,90.65806252173577,1.4486514883100987,73.76,75.56
after_layer4,81,0.3270909045974246,90.68356582557286,1.4454776009321213,74.28,75.56
after_layer4,82,0.32554676727596515,90.70597781985394,1.6523182484030723,73.88,75.56
after_layer4,83,0.32200898330748934,90.8118551721473,1.6139212461352348,74.1,75.56
after_layer4,84,0.3270970944204785,90.6101472236176,1.4500252138972283,73.96,75.56
after_layer4,85,0.3249118711319021,90.69979520074192,1.4913927961833775,73.94,75.56
after_layer4,86,0.32123475634953613,90.85358785115345,1.5825287012517453,73.7,75.56
after_layer4,87,0.3270244648015832,90.70365933768693,1.503086702567339,73.72,75.56
after_layer4,88,0.3227759094939423,90.92159666138568,1.5111693135976791,73.88,75.56
after_layer4,89,0.3242339460195836,90.80489972564628,1.7690917673587798,73.5,75.56
after_layer4,90,0.3191062092972233,90.90536728621662,1.5022926844120026,74.28,75.56
after_layer4,91,0.3204706918571863,90.89454770277058,1.4673927976727486,73.8,75.56
after_layer4,92,0.3212403803908331,90.88681942888056,1.6303033864974976,73.74,75.56
after_layer4,93,0.31999594526527847,90.84276826770741,1.622154872211814,73.86,75.56
after_layer4,94,0.32458573756628295,90.81958344603733,1.8760384464621545,73.58,75.56
after_layer4,95,0.322555550993113,90.84663240465242,1.5774458617344498,74.08,75.56
after_layer4,96,0.32585753517701066,90.77707793964218,1.7754365722432732,74.08,75.56
after_layer4,97,0.3211310202682298,90.7809420765872,1.6781441747885197,73.94,75.56
after_layer4,98,0.3194845194794294,90.90691294099463,1.4550166617393494,73.74,75.56
after_layer4,99,0.32038159227013296,90.8674987441555,1.979749723482132,73.96,75.56
after_layer4,100,0.3263275042262041,90.72761698674601,1.4994256146669387,74.04,75.56
