experiment_id,run_id,seed,state_id,training_mode,epoch,wall_clock_s,outer_objective,paper_utility_sum,expected_accuracy_sum,expected_accuracy_mean,expected_latency_sum_s,expected_latency_mean_s,split_entropy_HX,exit_entropy_HY,relative_objective_change,objective_cv,best_epoch,is_current_best,converged,stopping_reason,utility_consistent,source_path
controlled-5seed-resnet50-cifar10-20260726,controlled-5seed-resnet50-cifar10-20260726:seed-2:S1,2,S1,medium,2,4.997980399988592,3.3214959570709035,3.3214959570709035,3.91535788,0.97883947,0.5938619229290966,0.14846548073227414,0.18584389733150602,-28.669086198806763,,,0,False,False,,True,D:\Coding\Python\DSCI_SEAS\Scripts\Exp4_System-Overhead\result_data\seed_2_20260726-190508\convergence\20260726-191235-514_controlled-5seed-resnet50-cifar10-20260726_seed-2_S1_medium.jsonl
controlled-5seed-resnet50-cifar10-20260726,controlled-5seed-resnet50-cifar10-20260726:seed-2:S1,2,S1,medium,3,6.722353999968618,3.321683668378908,3.321683668378908,3.9156036800000003,0.9789009200000001,0.5939200116210924,0.1484800029052731,0.20161541655659676,-26.82921536922455,,,3,True,False,,True,D:\Coding\Python\DSCI_SEAS\Scripts\Exp4_System-Overhead\result_data\seed_2_20260726-190508\convergence\20260726-191235-514_controlled-5seed-resnet50-cifar10-20260726_seed-2_S1_medium.jsonl
controlled-5seed-resnet50-cifar10-20260726,controlled-5seed-resnet50-cifar10-20260726:seed-2:S1,2,S1,medium,4,8.376565699931234,3.3214462426829154,3.3214462426829154,3.9154715200000005,0.9788678800000001,0.5940252773170849,0.14850631932927122,0.1899283499829471,-25.707659783363344,,,3,False,False,,True,D:\Coding\Python\DSCI_SEAS\Scripts\Exp4_System-Overhead\result_data\seed_2_20260726-190508\convergence\20260726-191235-514_controlled-5seed-resnet50-cifar10-20260726_seed-2_S1_medium.jsonl
controlled-5seed-resnet50-cifar10-20260726,controlled-5seed-resnet50-cifar10-20260726:seed-2:S1,2,S1,medium,5,10.063623999943957,3.3211017307840898,3.3211017307840898,3.915325157151999,0.9788312892879998,0.5942234263679091,0.1485558565919773,0.18616647886112334,-26.126264379024505,,,3,False,False,,True,D:\Coding\Python\DSCI_SEAS\Scripts\Exp4_System-Overhead\result_data\seed_2_20260726-190508\convergence\20260726-191235-514_controlled-5seed-resnet50-cifar10-20260726_seed-2_S1_medium.jsonl
controlled-5seed-resnet50-cifar10-20260726,controlled-5seed-resnet50-cifar10-20260726:seed-2:S1,2,S1,medium,6,11.75519479997456,3.321728890036131,3.321728890036131,3.9156885156799994,0.9789221289199999,0.5939596256438687,0.14848990641096718,0.1855200489796698,-27.5792289185524,,,6,True,False,,True,D:\Coding\Python\DSCI_SEAS\Scripts\Exp4_System-Overhead\result_data\seed_2_20260726-190508\convergence\20260726-191235-514_controlled-5seed-resnet50-cifar10-20260726_seed-2_S1_medium.jsonl
controlled-5seed-resnet50-cifar10-20260726,controlled-5seed-resnet50-cifar10-20260726:seed-2:S1,2,S1,medium,7,13.50616699992679,3.320737907433598,3.320737907433598,3.914997447032,0.978749361758,0.5942595395984019,0.14856488489960049,0.176745233964175,-28.70789780139923,,,6,False,False,,True,D:\Coding\Python\DSCI_SEAS\Scripts\Exp4_System-Overhead\result_data\seed_2_20260726-190508\convergence\20260726-191235-514_controlled-5seed-resnet50-cifar10-20260726_seed-2_S1_medium.jsonl
controlled-5seed-resnet50-cifar10-20260726,controlled-5seed-resnet50-cifar10-20260726:seed-2:S1,2,S1,medium,8,15.171545699937269,3.321400764176313,3.321400764176313,3.9154309268159997,0.9788577317039999,0.5940301626396864,0.1485075406599216,0.17276271393522621,-29.64678614616394,,,6,False,False,,True,D:\Coding\Python\DSCI_SEAS\Scripts\Exp4_System-Overhead\result_data\seed_2_20260726-190508\convergence\20260726-191235-514_controlled-5seed-resnet50-cifar10-20260726_seed-2_S1_medium.jsonl
controlled-5seed-resnet50-cifar10-20260726,controlled-5seed-resnet50-cifar10-20260726:seed-2:S1,2,S1,medium,9,17.002932399977,3.321839225050915,3.321839225050915,3.9158568000000002,0.9789642000000001,0.5940175749490854,0.14850439373727134,0.1735203729942441,-29.74129900932312,,,9,True,False,,True,D:\Coding\Python\DSCI_SEAS\Scripts\Exp4_System-Overhead\result_data\seed_2_20260726-190508\convergence\20260726-191235-514_controlled-5seed-resnet50-cifar10-20260726_seed-2_S1_medium.jsonl
controlled-5seed-resnet50-cifar10-20260726,controlled-5seed-resnet50-cifar10-20260726:seed-2:S1,2,S1,medium,10,18.646968999993987,3.3214621790789196,3.3214621790789196,3.91555068,0.97888767,0.5940885009210802,0.14852212523027006,0.17784217046573758,-29.951699101924895,,,9,False,False,,True,D:\Coding\Python\DSCI_SEAS\Scripts\Exp4_System-Overhead\result_data\seed_2_20260726-190508\convergence\20260726-191235-514_controlled-5seed-resnet50-cifar10-20260726_seed-2_S1_medium.jsonl
controlled-5seed-resnet50-cifar10-20260726,controlled-5seed-resnet50-cifar10-20260726:seed-2:S1,2,S1,medium,11,20.367340400000103,3.321396569891177,3.321396569891177,3.9156444817600002,0.9789111204400001,0.5942479118688233,0.14856197796720583,0.18137189656496047,-30.869911386966706,,,9,False,False,,True,D:\Coding\Python\DSCI_SEAS\Scripts\Exp4_System-Overhead\result_data\seed_2_20260726-190508\convergence\20260726-191235-514_controlled-5seed-resnet50-cifar10-20260726_seed-2_S1_medium.jsonl
controlled-5seed-resnet50-cifar10-20260726,controlled-5seed-resnet50-cifar10-20260726:seed-2:S1,2,S1,medium,12,22.083434899919666,3.3217930260589137,3.3217930260589137,3.91579648,0.97894912,0.5940034539410864,0.1485008634852716,0.16979583140462637,-32.16216370820999,,,9,False,False,,True,D:\Coding\Python\DSCI_SEAS\Scripts\Exp4_System-Overhead\result_data\seed_2_20260726-190508\convergence\20260726-191235-514_controlled-5seed-resnet50-cifar10-20260726_seed-2_S1_medium.jsonl
controlled-5seed-resnet50-cifar10-20260726,controlled-5seed-resnet50-cifar10-20260726:seed-2:S1,2,S1,medium,13,23.804598100017756,3.322511157034928,3.322511157034928,3.9167174399999998,0.9791793599999999,0.5942062829650717,0.14855157074126793,0.1577806053496897,-32.43253686904907,,,13,True,False,,True,D:\Coding\Python\DSCI_SEAS\Scripts\Exp4_System-Overhead\result_data\seed_2_20260726-190508\convergence\20260726-191235-514_controlled-5seed-resnet50-cifar10-20260726_seed-2_S1_medium.jsonl
controlled-5seed-resnet50-cifar10-20260726,controlled-5seed-resnet50-cifar10-20260726:seed-2:S1,2,S1,medium,14,25.697292599943466,3.3213072124989322,3.3213072124989322,3.9155770399999996,0.9788942599999999,0.5942698275010673,0.14856745687526682,0.14778091056272388,-32.98341444730759,,,13,False,False,,True,D:\Coding\Python\DSCI_SEAS\Scripts\Exp4_System-Overhead\result_data\seed_2_20260726-190508\convergence\20260726-191235-514_controlled-5seed-resnet50-cifar10-20260726_seed-2_S1_medium.jsonl
controlled-5seed-resnet50-cifar10-20260726,controlled-5seed-resnet50-cifar10-20260726:seed-2:S1,2,S1,medium,15,27.52841669996269,3.3219786998589216,3.3219786998589216,3.91609448,0.97902362,0.5941157801410782,0.14852894503526956,0.13978915382176638,-34.645617299079895,,,13,False,False,,True,D:\Coding\Python\DSCI_SEAS\Scripts\Exp4_System-Overhead\result_data\seed_2_20260726-190508\convergence\20260726-191235-514_controlled-5seed-resnet50-cifar10-20260726_seed-2_S1_medium.jsonl
controlled-5seed-resnet50-cifar10-20260726,controlled-5seed-resnet50-cifar10-20260726:seed-2:S1,2,S1,medium,16,29.36052829993423,3.321183232658913,3.321183232658913,3.9151706400000004,0.9787926600000001,0.5939874073410876,0.1484968518352719,0.14430508187040686,-35.63802313327789,,,13,False,False,,True,D:\Coding\Python\DSCI_SEAS\Scripts\Exp4_System-Overhead\result_data\seed_2_20260726-190508\convergence\20260726-191235-514_controlled-5seed-resnet50-cifar10-20260726_seed-2_S1_medium.jsonl
controlled-5seed-resnet50-cifar10-20260726,controlled-5seed-resnet50-cifar10-20260726:seed-2:S1,2,S1,medium,17,31.242615600000136,3.3215014428391667,3.3215014428391667,3.915362044128,0.978840511032,0.5938606012888331,0.14846515032220828,0.14497818173840643,-35.45557951927185,,,13,False,False,,True,D:\Coding\Python\DSCI_SEAS\Scripts\Exp4_System-Overhead\result_data\seed_2_20260726-190508\convergence\20260726-191235-514_controlled-5seed-resnet50-cifar10-20260726_seed-2_S1_medium.jsonl
controlled-5seed-resnet50-cifar10-20260726,controlled-5seed-resnet50-cifar10-20260726:seed-2:S1,2,S1,medium,18,33.143117400002666,3.321918174322909,3.321918174322909,3.9158568000000002,0.9789642000000001,0.5939386256770911,0.14848465641927278,0.14208131717517972,-36.11141114234924,,,13,False,False,,True,D:\Coding\Python\DSCI_SEAS\Scripts\Exp4_System-Overhead\result_data\seed_2_20260726-190508\convergence\20260726-191235-514_controlled-5seed-resnet50-cifar10-20260726_seed-2_S1_medium.jsonl
controlled-5seed-resnet50-cifar10-20260726,controlled-5seed-resnet50-cifar10-20260726:seed-2:S1,2,S1,medium,19,34.97052289999556,3.320775527798909,3.320775527798909,3.9147163999999997,0.9786790999999999,0.5939408722010908,0.1484852180502727,0.1389403709024191,-38.127049555778505,,,13,False,False,,True,D:\Coding\Python\DSCI_SEAS\Scripts\Exp4_System-Overhead\result_data\seed_2_20260726-190508\convergence\20260726-191235-514_controlled-5seed-resnet50-cifar10-20260726_seed-2_S1_medium.jsonl
controlled-5seed-resnet50-cifar10-20260726,controlled-5seed-resnet50-cifar10-20260726:seed-2:S1,2,S1,medium,20,36.84153640002478,3.3215446349989177,3.3215446349989177,3.9156138799999995,0.9789034699999999,0.5940692450010816,0.1485173112502704,0.12606178339570762,-39.220002546310425,,,13,False,False,,True,D:\Coding\Python\DSCI_SEAS\Scripts\Exp4_System-Overhead\result_data\seed_2_20260726-190508\convergence\20260726-191235-514_controlled-5seed-resnet50-cifar10-20260726_seed-2_S1_medium.jsonl
controlled-5seed-resnet50-cifar10-20260726,controlled-5seed-resnet50-cifar10-20260726:seed-2:S1,2,S1,medium,21,38.77205259993207,3.3217875786029136,3.3217875786029136,3.9157935999999998,0.9789483999999999,0.5940060213970862,0.14850150534927156,0.1161460942029953,-38.97906914710998,,,13,False,False,,True,D:\Coding\Python\DSCI_SEAS\Scripts\Exp4_System-Overhead\result_data\seed_2_20260726-190508\convergence\20260726-191235-514_controlled-5seed-resnet50-cifar10-20260726_seed-2_S1_medium.jsonl
controlled-5seed-resnet50-cifar10-20260726,controlled-5seed-resnet50-cifar10-20260726:seed-2:S1,2,S1,medium,22,40.60571649996564,3.3218541381469198,3.3218541381469198,3.9159429599999998,0.9789857399999999,0.5940888218530802,0.14852220546327005,0.11680603377521039,-39.706739678382874,,,13,False,False,,True,D:\Coding\Python\DSCI_SEAS\Scripts\Exp4_System-Overhead\result_data\seed_2_20260726-190508\convergence\20260726-191235-514_controlled-5seed-resnet50-cifar10-20260726_seed-2_S1_medium.jsonl
controlled-5seed-resnet50-cifar10-20260726,controlled-5seed-resnet50-cifar10-20260726:seed-2:S1,2,S1,medium,23,42.546790699940175,3.321142074714934,3.321142074714934,3.9154317999999995,0.9788579499999999,0.5942897252850657,0.14857243132126643,0.11819561923854054,-41.857004084587096,,,13,False,False,,True,D:\Coding\Python\DSCI_SEAS\Scripts\Exp4_System-Overhead\result_data\seed_2_20260726-190508\convergence\20260726-191235-514_controlled-5seed-resnet50-cifar10-20260726_seed-2_S1_medium.jsonl
controlled-5seed-resnet50-cifar10-20260726,controlled-5seed-resnet50-cifar10-20260726:seed-2:S1,2,S1,medium,24,44.40851729991846,3.321213015634904,3.321213015634904,3.91508232,0.97877058,0.5938693043650961,0.14846732609127403,0.11218833639286459,-42.81647306919098,,,13,False,False,,True,D:\Coding\Python\DSCI_SEAS\Scripts\Exp4_System-Overhead\result_data\seed_2_20260726-190508\convergence\20260726-191235-514_controlled-5seed-resnet50-cifar10-20260726_seed-2_S1_medium.jsonl
controlled-5seed-resnet50-cifar10-20260726,controlled-5seed-resnet50-cifar10-20260726:seed-2:S1,2,S1,medium,25,46.25504139997065,3.3213297844028995,3.3213297844028995,3.9151272000000006,0.9787818000000001,0.5937974155971012,0.1484493538992753,0.10476765278726816,-42.1095676279068,,,13,False,False,,True,D:\Coding\Python\DSCI_SEAS\Scripts\Exp4_System-Overhead\result_data\seed_2_20260726-190508\convergence\20260726-191235-514_controlled-5seed-resnet50-cifar10-20260726_seed-2_S1_medium.jsonl
controlled-5seed-resnet50-cifar10-20260726,controlled-5seed-resnet50-cifar10-20260726:seed-2:S1,2,S1,medium,26,48.09407370002009,3.3217419984405225,3.3217419984405225,3.9159694369439997,0.9789923592359999,0.594227438503477,0.14855685962586926,0.0983020586706698,-42.5961548948288,,,13,False,False,,True,D:\Coding\Python\DSCI_SEAS\Scripts\Exp4_System-Overhead\result_data\seed_2_20260726-190508\convergence\20260726-191235-514_controlled-5seed-resnet50-cifar10-20260726_seed-2_S1_medium.jsonl
controlled-5seed-resnet50-cifar10-20260726,controlled-5seed-resnet50-cifar10-20260726:seed-2:S1,2,S1,medium,27,49.96600789995864,3.3213746464803764,3.3213746464803764,3.9151947118079997,0.9787986779519999,0.5938200653276232,0.1484550163319058,0.09420054293237627,-44.632272720336914,,,13,False,False,,True,D:\Coding\Python\DSCI_SEAS\Scripts\Exp4_System-Overhead\result_data\seed_2_20260726-190508\convergence\20260726-191235-514_controlled-5seed-resnet50-cifar10-20260726_seed-2_S1_medium.jsonl
controlled-5seed-resnet50-cifar10-20260726,controlled-5seed-resnet50-cifar10-20260726:seed-2:S1,2,S1,medium,28,51.76257389993407,3.3216340998990885,3.3216340998990885,3.915611928672,0.978902982168,0.5939778287729113,0.14849445719322782,0.0927255817875266,-45.23706878185272,,,13,False,False,,True,D:\Coding\Python\DSCI_SEAS\Scripts\Exp4_System-Overhead\result_data\seed_2_20260726-190508\convergence\20260726-191235-514_controlled-5seed-resnet50-cifar10-20260726_seed-2_S1_medium.jsonl
controlled-5seed-resnet50-cifar10-20260726,controlled-5seed-resnet50-cifar10-20260726:seed-2:S1,2,S1,medium,29,53.630568200023845,3.3215224174028926,3.3215224174028926,3.9152395999999996,0.9788098999999999,0.593717182597107,0.14842929564927676,0.09410589856095612,-43.622868328094484,,,13,False,False,,True,D:\Coding\Python\DSCI_SEAS\Scripts\Exp4_System-Overhead\result_data\seed_2_20260726-190508\convergence\20260726-191235-514_controlled-5seed-resnet50-cifar10-20260726_seed-2_S1_medium.jsonl
controlled-5seed-resnet50-cifar10-20260726,controlled-5seed-resnet50-cifar10-20260726:seed-2:S1,2,S1,medium,30,55.423770699999295,3.322107591665176,3.322107591665176,3.9161691110079997,0.9790422777519999,0.5940615193428239,0.14851537983570598,0.0973771473299712,-43.12390953540802,,,13,False,False,,True,D:\Coding\Python\DSCI_SEAS\Scripts\Exp4_System-Overhead\result_data\seed_2_20260726-190508\convergence\20260726-191235-514_controlled-5seed-resnet50-cifar10-20260726_seed-2_S1_medium.jsonl
controlled-5seed-resnet50-cifar10-20260726,controlled-5seed-resnet50-cifar10-20260726:seed-2:S1,2,S1,medium,31,57.28933729999699,3.3208294744469127,3.3208294744469127,3.914830039999999,0.9787075099999998,0.5940005655530867,0.14850014138827167,0.0980660685710609,-44.59513331890106,,,13,False,False,,True,D:\Coding\Python\DSCI_SEAS\Scripts\Exp4_System-Overhead\result_data\seed_2_20260726-190508\convergence\20260726-191235-514_controlled-5seed-resnet50-cifar10-20260726_seed-2_S1_medium.jsonl
controlled-5seed-resnet50-cifar10-20260726,controlled-5seed-resnet50-cifar10-20260726:seed-2:S1,2,S1,medium,32,59.18288360000588,3.321853847210929,3.321853847210929,3.9160703999999997,0.9790175999999999,0.594216552789071,0.14855413819726776,0.09747904605232179,-45.12050909042358,,,13,False,False,,True,D:\Coding\Python\DSCI_SEAS\Scripts\Exp4_System-Overhead\result_data\seed_2_20260726-190508\convergence\20260726-191235-514_controlled-5seed-resnet50-cifar10-20260726_seed-2_S1_medium.jsonl
controlled-5seed-resnet50-cifar10-20260726,controlled-5seed-resnet50-cifar10-20260726:seed-2:S1,2,S1,medium,33,60.96858089999296,3.3219848396589176,3.3219848396589176,3.9160524799999994,0.9790131199999998,0.5940676403410818,0.14851691008527046,0.09520981373265386,-43.95787340164185,,,13,False,False,,True,D:\Coding\Python\DSCI_SEAS\Scripts\Exp4_System-Overhead\result_data\seed_2_20260726-190508\convergence\20260726-191235-514_controlled-5seed-resnet50-cifar10-20260726_seed-2_S1_medium.jsonl
controlled-5seed-resnet50-cifar10-20260726,controlled-5seed-resnet50-cifar10-20260726:seed-2:S1,2,S1,medium,34,62.76722479995806,3.3212520912029007,3.3212520912029007,3.9150815999999997,0.9787703999999999,0.5938295087970988,0.1484573771992747,0.09348995148204267,-44.130070991516114,,,13,False,False,,True,D:\Coding\Python\DSCI_SEAS\Scripts\Exp4_System-Overhead\result_data\seed_2_20260726-190508\convergence\20260726-191235-514_controlled-5seed-resnet50-cifar10-20260726_seed-2_S1_medium.jsonl
controlled-5seed-resnet50-cifar10-20260726,controlled-5seed-resnet50-cifar10-20260726:seed-2:S1,2,S1,medium,35,64.62143199995626,3.321089811374911,3.321089811374911,3.915057,0.97876425,0.5939671886250891,0.14849179715627228,0.08985452246852219,-45.81350200176239,,,13,False,False,,True,D:\Coding\Python\DSCI_SEAS\Scripts\Exp4_System-Overhead\result_data\seed_2_20260726-190508\convergence\20260726-191235-514_controlled-5seed-resnet50-cifar10-20260726_seed-2_S1_medium.jsonl
controlled-5seed-resnet50-cifar10-20260726,controlled-5seed-resnet50-cifar10-20260726:seed-2:S1,2,S1,medium,36,66.44109460001346,3.3217007276359065,3.3217007276359065,3.91586233408,0.97896558352,0.5941616064440932,0.1485404016110233,0.08327744580805302,-46.81779102802277,,,13,False,False,,True,D:\Coding\Python\DSCI_SEAS\Scripts\Exp4_System-Overhead\result_data\seed_2_20260726-190508\convergence\20260726-191235-514_controlled-5seed-resnet50-cifar10-20260726_seed-2_S1_medium.jsonl
controlled-5seed-resnet50-cifar10-20260726,controlled-5seed-resnet50-cifar10-20260726:seed-2:S1,2,S1,medium,37,68.23843689996284,3.3220550159789237,3.3220550159789237,3.91619968,0.97904992,0.5941446640210762,0.14853616600526906,0.07882592844776809,-45.67609066486359,,,13,False,False,,True,D:\Coding\Python\DSCI_SEAS\Scripts\Exp4_System-Overhead\result_data\seed_2_20260726-190508\convergence\20260726-191235-514_controlled-5seed-resnet50-cifar10-20260726_seed-2_S1_medium.jsonl
controlled-5seed-resnet50-cifar10-20260726,controlled-5seed-resnet50-cifar10-20260726:seed-2:S1,2,S1,medium,38,70.18032699998002,3.3217515504709043,3.3217515504709043,3.9156295199999995,0.9789073799999999,0.5938779695290954,0.14846949238227386,0.07632115444168448,-45.24624226570129,0.00014517477490070966,0.00011410184267910158,13,False,False,,True,D:\Coding\Python\DSCI_SEAS\Scripts\Exp4_System-Overhead\result_data\seed_2_20260726-190508\convergence\20260726-191235-514_controlled-5seed-resnet50-cifar10-20260726_seed-2_S1_medium.jsonl
controlled-5seed-resnet50-cifar10-20260726,controlled-5seed-resnet50-cifar10-20260726:seed-2:S1,2,S1,medium,39,71.90566039993428,3.3217704734389137,3.3217704734389137,3.9157851599999995,0.9789462899999999,0.5940146865610856,0.1485036716402714,0.07485092998482287,-46.46900451183319,1.5178766826422252e-05,0.00010247812792520597,13,False,True,stopping_criterion,True,D:\Coding\Python\DSCI_SEAS\Scripts\Exp4_System-Overhead\result_data\seed_2_20260726-190508\convergence\20260726-191235-514_controlled-5seed-resnet50-cifar10-20260726_seed-2_S1_medium.jsonl
controlled-5seed-resnet50-cifar10-20260726,controlled-5seed-resnet50-cifar10-20260726:seed-2:S2,2,S2,near,0,0.883288300014101,3.344405031789984,3.344405031789984,3.91555068,0.97888767,0.5711456482100159,0.14278641205250397,0.07489297900348901,-47.16410516738892,,,0,True,False,,True,D:\Coding\Python\DSCI_SEAS\Scripts\Exp4_System-Overhead\result_data\seed_2_20260726-190508\convergence\20260726-191440-296_controlled-5seed-resnet50-cifar10-20260726_seed-2_S2_near.jsonl
controlled-5seed-resnet50-cifar10-20260726,controlled-5seed-resnet50-cifar10-20260726:seed-2:S2,2,S2,near,1,1.7863850999856368,3.34413449071502,3.34413449071502,3.9150145765120006,0.9787536441280001,0.5708800857969807,0.14272002144924517,0.07109929140657187,-46.05566512107849,,,0,False,False,,True,D:\Coding\Python\DSCI_SEAS\Scripts\Exp4_System-Overhead\result_data\seed_2_20260726-190508\convergence\20260726-191440-296_controlled-5seed-resnet50-cifar10-20260726_seed-2_S2_near.jsonl
controlled-5seed-resnet50-cifar10-20260726,controlled-5seed-resnet50-cifar10-20260726:seed-2:S2,2,S2,near,2,2.689488900010474,3.344489868041972,3.344489868041972,3.9154715199999996,0.9788678799999999,0.5709816519580276,0.1427454129895069,0.06894448893144726,-44.89602670669556,,,2,True,False,,True,D:\Coding\Python\DSCI_SEAS\Scripts\Exp4_System-Overhead\result_data\seed_2_20260726-190508\convergence\20260726-191440-296_controlled-5seed-resnet50-cifar10-20260726_seed-2_S2_near.jsonl
controlled-5seed-resnet50-cifar10-20260726,controlled-5seed-resnet50-cifar10-20260726:seed-2:S2,2,S2,near,3,3.5892007999354973,3.344604741725957,3.344604741725957,3.9153819599999995,0.9788454899999999,0.5707772182740425,0.14269430456851062,0.06964803149923682,-44.49786618232727,,,3,True,False,,True,D:\Coding\Python\DSCI_SEAS\Scripts\Exp4_System-Overhead\result_data\seed_2_20260726-190508\convergence\20260726-191440-296_controlled-5seed-resnet50-cifar10-20260726_seed-2_S2_near.jsonl
controlled-5seed-resnet50-cifar10-20260726,controlled-5seed-resnet50-cifar10-20260726:seed-2:S2,2,S2,near,4,4.445753799984232,3.344615848489985,3.344615848489985,3.9157695200000004,0.9789423800000001,0.5711536715100152,0.1427884178775038,0.06995446184650063,-44.86658082008362,,,4,True,False,,True,D:\Coding\Python\DSCI_SEAS\Scripts\Exp4_System-Overhead\result_data\seed_2_20260726-190508\convergence\20260726-191440-296_controlled-5seed-resnet50-cifar10-20260726_seed-2_S2_near.jsonl
controlled-5seed-resnet50-cifar10-20260726,controlled-5seed-resnet50-cifar10-20260726:seed-2:S2,2,S2,near,5,5.31734059995506,3.344481347909986,3.344481347909986,3.91565588,0.97891397,0.5711745320900138,0.14279363302250345,0.0694503191486001,-45.56786877632141,,,4,False,False,,True,D:\Coding\Python\DSCI_SEAS\Scripts\Exp4_System-Overhead\result_data\seed_2_20260726-190508\convergence\20260726-191440-296_controlled-5seed-resnet50-cifar10-20260726_seed-2_S2_near.jsonl
controlled-5seed-resnet50-cifar10-20260726,controlled-5seed-resnet50-cifar10-20260726:seed-2:S2,2,S2,near,6,6.200328600010835,3.344224945915073,3.344224945915073,3.915211980736,0.978802995184,0.570987034820927,0.14274675870523176,0.0704188192822039,-46.288257694244386,,,4,False,False,,True,D:\Coding\Python\DSCI_SEAS\Scripts\Exp4_System-Overhead\result_data\seed_2_20260726-190508\convergence\20260726-191440-296_controlled-5seed-resnet50-cifar10-20260726_seed-2_S2_near.jsonl
controlled-5seed-resnet50-cifar10-20260726,controlled-5seed-resnet50-cifar10-20260726:seed-2:S2,2,S2,near,7,7.085401899996214,3.344004504197949,3.344004504197949,3.9146706799999995,0.9786676699999999,0.5706661758020504,0.1426665439505126,0.07163105575367808,-46.50211680412293,,,4,False,False,,True,D:\Coding\Python\DSCI_SEAS\Scripts\Exp4_System-Overhead\result_data\seed_2_20260726-190508\convergence\20260726-191440-296_controlled-5seed-resnet50-cifar10-20260726_seed-2_S2_near.jsonl
controlled-5seed-resnet50-cifar10-20260726,controlled-5seed-resnet50-cifar10-20260726:seed-2:S2,2,S2,near,8,7.96463419997599,3.344381496761962,3.344381496761962,3.9152155200000003,0.9788038800000001,0.5708340232380382,0.14270850580950956,0.0724729418195784,-46.0435834980011,,,4,False,False,,True,D:\Coding\Python\DSCI_SEAS\Scripts\Exp4_System-Overhead\result_data\seed_2_20260726-190508\convergence\20260726-191440-296_controlled-5seed-resnet50-cifar10-20260726_seed-2_S2_near.jsonl
controlled-5seed-resnet50-cifar10-20260726,controlled-5seed-resnet50-cifar10-20260726:seed-2:S2,2,S2,near,9,8.80734769999981,3.344128042609952,3.344128042609952,3.9148292,0.9787073,0.5707011573900479,0.14267528934751197,0.07251425063237547,-45.6097686958313,,,4,False,False,,True,D:\Coding\Python\DSCI_SEAS\Scripts\Exp4_System-Overhead\result_data\seed_2_20260726-190508\convergence\20260726-191440-296_controlled-5seed-resnet50-cifar10-20260726_seed-2_S2_near.jsonl
controlled-5seed-resnet50-cifar10-20260726,controlled-5seed-resnet50-cifar10-20260726:seed-2:S2,2,S2,near,10,9.687952499953099,3.344689054689977,3.344689054689977,3.9157304,0.9789326,0.5710413453100234,0.14276033632750584,0.07346370346844196,-45.755080165863035,,,10,True,False,,True,D:\Coding\Python\DSCI_SEAS\Scripts\Exp4_System-Overhead\result_data\seed_2_20260726-190508\convergence\20260726-191440-296_controlled-5seed-resnet50-cifar10-20260726_seed-2_S2_near.jsonl
controlled-5seed-resnet50-cifar10-20260726,controlled-5seed-resnet50-cifar10-20260726:seed-2:S2,2,S2,near,11,10.630882299970835,3.343842950738955,3.343842950738955,3.9151493003519997,0.9787873250879999,0.5713063496130446,0.14282658740326115,0.07265191806480288,-46.44077000617981,,,10,False,False,,True,D:\Coding\Python\DSCI_SEAS\Scripts\Exp4_System-Overhead\result_data\seed_2_20260726-190508\convergence\20260726-191440-296_controlled-5seed-resnet50-cifar10-20260726_seed-2_S2_near.jsonl
controlled-5seed-resnet50-cifar10-20260726,controlled-5seed-resnet50-cifar10-20260726:seed-2:S2,2,S2,near,12,11.47353119996842,3.3447433342899693,3.3447433342899693,3.9156883999999996,0.9789220999999999,0.5709450657100303,0.14273626642750759,0.07151879629120231,-47.37928155899048,,,12,True,False,,True,D:\Coding\Python\DSCI_SEAS\Scripts\Exp4_System-Overhead\result_data\seed_2_20260726-190508\convergence\20260726-191440-296_controlled-5seed-resnet50-cifar10-20260726_seed-2_S2_near.jsonl
controlled-5seed-resnet50-cifar10-20260726,controlled-5seed-resnet50-cifar10-20260726:seed-2:S2,2,S2,near,13,12.37572969996836,3.3443174994819627,3.3443174994819627,3.9151643600000003,0.9787910900000001,0.5708468605180375,0.14271171512950936,0.0718475759588182,-48.28666436195373,,,12,False,False,,True,D:\Coding\Python\DSCI_SEAS\Scripts\Exp4_System-Overhead\result_data\seed_2_20260726-190508\convergence\20260726-191440-296_controlled-5seed-resnet50-cifar10-20260726_seed-2_S2_near.jsonl
controlled-5seed-resnet50-cifar10-20260726,controlled-5seed-resnet50-cifar10-20260726:seed-2:S2,2,S2,near,14,13.236658799927682,3.3433614610535667,3.3433614610535667,3.9140057966080004,0.9785014491520001,0.5706443355544337,0.14266108388860843,0.07178332390263677,-48.936389436721804,,,12,False,False,,True,D:\Coding\Python\DSCI_SEAS\Scripts\Exp4_System-Overhead\result_data\seed_2_20260726-190508\convergence\20260726-191440-296_controlled-5seed-resnet50-cifar10-20260726_seed-2_S2_near.jsonl
controlled-5seed-resnet50-cifar10-20260726,controlled-5seed-resnet50-cifar10-20260726:seed-2:S2,2,S2,near,15,14.173879400012083,3.344842265870439,3.344842265870439,3.9159263029439995,0.9789815757359999,0.5710840370735606,0.14277100926839015,0.06959158066660166,-49.61139566421509,,,15,True,False,,True,D:\Coding\Python\DSCI_SEAS\Scripts\Exp4_System-Overhead\result_data\seed_2_20260726-190508\convergence\20260726-191440-296_controlled-5seed-resnet50-cifar10-20260726_seed-2_S2_near.jsonl
